setup,scheme,sum_se,mean_se,tau_p_actual,n_active_ap,n_active_rf,ee_bps_per_hz_per_watt
130,TopAP (bisect),267.6615743558345,5.35323148711669,15,197,1576,1.4531687518753176
130,Hybrid#3 (TopAP N=8 adaptive),282.96938190673063,5.659387638134612,6,177,1416,1.687438544392371
130,Hybrid#4 (TopAP+greedy),267.6604315607872,5.353208631215743,15,187,1496,1.5213021260500388
131,Random,280.767811969391,5.61535623938782,15,200,1600,1.504113278407452
131,Gao matching,280.1752644447366,5.603505288894732,15,200,1600,1.5009389166682323
131,GC (Liu),280.19262977929964,5.603852595585993,15,200,1600,1.5010319452462484
131,Structured (Chen),280.2479120588752,5.6049582411775045,15,200,1600,1.5013281003154033
131,Mussbah,299.94987143523673,5.998997428704735,7,167,638,2.28061184926618
131,MJH weighted-count default,299.94987143523673,5.998997428704735,7,167,638,2.28061184926618
131,MJH weighted-count strict,304.9347940247051,6.098695880494103,4,167,638,2.318513760911676
131,MJH weighted-power,299.94987143523673,5.998997428704735,7,167,638,2.28061184926618
131,MJH beam-resource matching,302.9537295302255,6.059074590604509,5,167,638,2.303451113481116
131,TopAP (bisect),280.21234306045034,5.604246861209007,15,197,1576,1.5213084724812942
131,Hybrid#3 (TopAP N=8 adaptive),295.74117126977023,5.914823425395404,8,176,1408,1.7723202433266296
131,Hybrid#4 (TopAP+greedy),280.20906999492473,5.604181399898494,15,186,1488,1.6001279337294647
132,Random,289.8977227076616,5.797954454153232,15,200,1600,1.5530235145053304
132,Gao matching,289.9514947052755,5.79902989410551,15,200,1600,1.5533115787782619
132,GC (Liu),289.9844632213822,5.799689264427644,15,200,1600,1.5534881958288336
132,Structured (Chen),289.961873823764,5.79923747647528,15,200,1600,1.553367181198736
132,Mussbah,304.7600791907551,6.095201583815102,7,168,692,2.2711651370535213
132,MJH weighted-count default,304.7600791907551,6.095201583815102,7,168,692,2.2711651370535213
132,MJH weighted-count strict,317.36597105808573,6.347319421161715,3,168,692,2.365108091152269
132,MJH weighted-power,304.7600791907551,6.095201583815102,7,168,692,2.2711651370535213
132,MJH beam-resource matching,312.16045914791283,6.243209182958257,5,168,692,2.3263150274337705
132,TopAP (bisect),294.1935216075693,5.883870432151387,14,195,1560,1.6116513395529937
132,Hybrid#3 (TopAP N=8 adaptive),305.37266121129187,6.1074532242258375,8,177,1416,1.8210365922255642
132,Hybrid#4 (TopAP+greedy),289.9303790756455,5.7986075815129094,15,185,1480,1.6634781491311241
133,Random,256.96401828712226,5.1392803657424455,15,200,1600,1.376592955109584
133,Gao matching,257.2623762656395,5.14524752531279,15,200,1600,1.378191301423069
133,GC (Liu),257.2325794072114,5.144651588144228,15,200,1600,1.3780316753957758
133,Structured (Chen),257.2642841776713,5.145285683553426,15,200,1600,1.3782015223803823
133,Mussbah,273.9537591209527,5.479075182419055,6,162,665,2.1060945528607697
133,MJH weighted-count default,273.9537591209527,5.479075182419055,6,162,665,2.1060945528607697
133,MJH weighted-count strict,280.3184316459086,5.606368632918173,3,162,665,2.1550247160334313
133,MJH weighted-power,273.9537591209527,5.479075182419055,6,162,665,2.1060945528607697
133,MJH beam-resource matching,276.8202311736192,5.536404623472384,5,162,665,2.1281313418262506
133,TopAP (bisect),257.2565151482534,5.145130302965068,15,197,1576,1.3966783612084521
133,Hybrid#3 (TopAP N=8 adaptive),271.24225269754083,5.424845053950817,7,170,1360,1.6751966198509989
133,Hybrid#4 (TopAP+greedy),257.24761340282475,5.144952268056495,15,179,1432,1.5191040602499373
134,Random,257.1531651625767,5.143063303251535,15,200,1600,1.3776062419423756
134,Gao matching,256.78773134219307,5.135754626843862,15,200,1600,1.3756485607617488
134,GC (Liu),256.62179621059823,5.132435924211965,15,200,1600,1.3747596225567766
134,Structured (Chen),256.64942339128703,5.132988467825741,15,200,1600,1.3749076253104666
134,Mussbah,274.11741259314135,5.4823482518628275,7,177,708,1.9668087434782875
134,MJH weighted-count default,274.11741259314135,5.4823482518628275,7,177,708,1.9668087434782875
134,MJH weighted-count strict,275.33255008525896,5.506651001705179,4,177,708,1.9755274272766512
134,MJH weighted-power,274.11741259314135,5.4823482518628275,7,177,708,1.9668087434782875
134,MJH beam-resource matching,274.3479420445251,5.486958840890502,5,177,708,1.9684628060069012
134,TopAP (bisect),256.67772223547615,5.133554444709523,15,197,1576,1.3935360208232883
134,Hybrid#3 (TopAP N=8 adaptive),270.48459505973807,5.409691901194761,8,175,1400,1.6290163817901415
134,Hybrid#4 (TopAP+greedy),256.6703248698505,5.13340649739701,15,188,1504,1.4520289922865388
135,Random,278.73678687052205,5.574735737410441,15,200,1600,1.4932327868063684
135,Gao matching,279.51622656394846,5.590324531278969,15,200,1600,1.4974083565925813
135,GC (Liu),279.50231054768193,5.590046210953639,15,200,1600,1.4973338065054391
135,Structured (Chen),279.4917234225153,5.589834468450306,15,200,1600,1.497277089763475
135,Mussbah,298.56322043708843,5.971264408741769,6,167,640,2.2686887483979827
135,MJH weighted-count default,298.56322043708843,5.971264408741769,6,167,640,2.2686887483979827
135,MJH weighted-count strict,305.7119090350958,6.114238180701916,3,167,640,2.323009402376585
135,MJH weighted-power,298.56322043708843,5.971264408741769,6,167,640,2.2686887483979827
135,MJH beam-resource matching,303.0540596307902,6.061081192615805,4,167,640,2.3028132341089167
135,TopAP (bisect),279.47961979972393,5.589592395994479,15,195,1560,1.5310456231895402
135,Hybrid#3 (TopAP N=8 adaptive),294.5089746219928,5.890179492439857,8,172,1376,1.8005439654900726
135,Hybrid#4 (TopAP+greedy),279.480529832738,5.58961059665476,15,185,1480,1.6035220454185304
136,Random,279.3658809862828,5.587317619725655,15,200,1600,1.4966029338550866
136,Gao matching,279.46105371532275,5.5892210743064545,15,200,1600,1.4971127877606578
136,GC (Liu),279.49229442526456,5.589845888505291,15,200,1600,1.4972801487067748
136,Structured (Chen),279.48942390886884,5.589788478177377,15,200,1600,1.497264770940369
136,Mussbah,297.79782098098286,5.955956419619657,6,165,633,2.285273671947891
136,MJH weighted-count default,297.79782098098286,5.955956419619657,6,165,633,2.285273671947891
136,MJH weighted-count strict,302.7657007926489,6.055314015852978,3,165,633,2.323396734439093
136,MJH weighted-power,297.79782098098286,5.955956419619657,6,165,633,2.285273671947891
136,MJH beam-resource matching,303.6420758964618,6.072841517929236,4,165,633,2.33012195809888
136,TopAP (bisect),279.4797843544495,5.58959568708899,15,196,1568,1.5241580677392268
136,Hybrid#3 (TopAP N=8 adaptive),297.2742772489163,5.945485544978326,7,181,1448,1.738530789505822
136,Hybrid#4 (TopAP+greedy),279.45016691419977,5.589003338283995,15,191,1528,1.5590692282162804
137,Random,286.5578317353962,5.731156634707924,15,200,1600,1.5351312414396228
137,Gao matching,289.5804746645702,5.791609493291404,15,200,1600,1.5513239714173408
137,GC (Liu),289.6176702091925,5.79235340418385,15,200,1600,1.5515232332635316
137,Structured (Chen),289.64099512665734,5.792819902533147,15,200,1600,1.5516481881785218
137,Mussbah,302.6981695435817,6.053963390871633,7,161,682,2.3239485320232505
137,MJH weighted-count default,302.6981695435817,6.053963390871633,7,161,682,2.3239485320232505
137,MJH weighted-count strict,312.5504884692459,6.251009769384918,3,161,682,2.3995891681686428
137,MJH weighted-power,302.6981695435817,6.053963390871633,7,161,682,2.3239485320232505
137,MJH beam-resource matching,312.984789102739,6.25969578205478,3,161,682,2.4029234873724383
137,TopAP (bisect),289.60949520715945,5.792189904143189,15,197,1576,1.57232680744058
137,Hybrid#3 (TopAP N=8 adaptive),302.6575586612419,6.053151173224839,7,172,1376,1.8503620867815895
137,Hybrid#4 (TopAP+greedy),289.6256861314102,5.792513722628204,15,184,1472,1.669633086845178
138,Random,250.6274033184632,5.012548066369264,15,200,1600,1.3426468034917673
138,Gao matching,251.0593541592699,5.021187083185398,15,200,1600,1.344960825853232
138,GC (Liu),250.59920256653385,5.011984051330677,15,200,1600,1.342495728035003
138,Structured (Chen),250.63187770493792,5.012637554098759,15,200,1600,1.3426707734193106
138,Mussbah,264.68512034886623,5.293702406977324,8,144,595,2.2395514469951454
138,MJH weighted-count default,264.68512034886623,5.293702406977324,8,144,595,2.2395514469951454
138,MJH weighted-count strict,267.99311063831794,5.359862212766359,5,144,595,2.2675409857709665
138,MJH weighted-power,264.68512034886623,5.293702406977324,8,144,595,2.2395514469951454
138,MJH beam-resource matching,268.5239082516148,5.370478165032296,5,144,595,2.2720321659376252
138,TopAP (bisect),250.60921588798158,5.0121843177596315,15,188,1504,1.41774023696765
138,Hybrid#3 (TopAP N=8 adaptive),261.1605122299964,5.223210244599929,9,154,1232,1.7560944451193308
138,Hybrid#4 (TopAP+greedy),250.64380589856734,5.012876117971347,15,168,1344,1.563917258102542
139,Random,299.25674904802764,5.985134980960553,15,200,1600,1.603161155614434
139,Gao matching,299.3652831222467,5.987305662444934,15,200,1600,1.6037425881548932
139,GC (Liu),299.53550728912296,5.990710145782459,15,200,1600,1.6046545033345876
139,Structured (Chen),299.52947130974655,5.990589426194931,15,200,1600,1.6046221677307855
139,Mussbah,316.43419274502156,6.328683854900431,7,170,697,2.3370899781753978
139,MJH weighted-count default,316.43419274502156,6.328683854900431,7,170,697,2.3370899781753978
139,MJH weighted-count strict,322.2557020546645,6.44511404109329,3,170,697,2.380085935557236
139,MJH weighted-power,316.43419274502156,6.328683854900431,7,170,697,2.3370899781753978
139,MJH beam-resource matching,320.6944723319733,6.413889446639466,5,170,697,2.368555151520028
139,TopAP (bisect),299.5507104447411,5.991014208894822,15,198,1584,1.619047169325689
139,Hybrid#3 (TopAP N=8 adaptive),313.70709337845136,6.2741418675690275,8,178,1424,1.86157903300436
139,Hybrid#4 (TopAP+greedy),299.519713359639,5.99039426719278,15,188,1504,1.6944354894944693
140,Random,264.2862347250973,5.285724694501946,15,200,1600,1.4158191145987358
140,Gao matching,264.3101780044438,5.286203560088876,15,200,1600,1.4159473821666635
140,GC (Liu),264.34946218703345,5.286989243740669,15,200,1600,1.4161578331448224
140,Structured (Chen),264.3705263507638,5.287410527015275,15,200,1600,1.416270676879092
140,Mussbah,281.93423003967143,5.638684600793429,7,163,615,2.1926471895138353
140,MJH weighted-count default,281.93423003967143,5.638684600793429,7,163,615,2.1926471895138353
140,MJH weighted-count strict,288.4543566558314,5.769087133116629,3,163,615,2.243355247553421
140,MJH weighted-power,281.93423003967143,5.638684600793429,7,163,615,2.1926471895138353
140,MJH beam-resource matching,287.73520519664606,5.754704103932921,4,163,615,2.237762292680238
140,TopAP (bisect),264.3850753742008,5.287701507484017,15,199,1592,1.4226361618270078
140,Hybrid#3 (TopAP N=8 adaptive),280.82558969236095,5.616511793847219,8,169,1352,1.7432657784430872
140,Hybrid#4 (TopAP+greedy),264.37205066410723,5.2874410132821446,15,179,1432,1.5611754382015095
141,Random,262.79181632962917,5.255836326592584,14,200,1600,1.407813301765871
141,Gao matching,258.8245705538071,5.176491411076142,15,200,1600,1.3865601993953955
141,GC (Liu),259.0298561728016,5.180597123456032,15,200,1600,1.387659943782866
141,Structured (Chen),259.0348503061912,5.1806970061238236,15,200,1600,1.3876866980688816
141,Mussbah,272.96544897987565,5.4593089795975125,8,171,670,2.0246408142598917
141,MJH weighted-count default,272.96544897987565,5.4593089795975125,8,171,670,2.0246408142598917
141,MJH weighted-count strict,282.2208842953689,5.644417685907378,3,171,670,2.0932902794706756
141,MJH weighted-power,272.96544897987565,5.4593089795975125,8,171,670,2.0246408142598917
141,MJH beam-resource matching,282.53145318796066,5.650629063759213,3,171,670,2.0955938327516157
141,TopAP (bisect),259.02440082435294,5.180488016487058,15,199,1592,1.393790776150054
141,Hybrid#3 (TopAP N=8 adaptive),272.98787678505613,5.459757535701122,8,180,1440,1.6042382573068925
141,Hybrid#4 (TopAP+greedy),259.0213716383235,5.18042743276647,15,188,1504,1.4653292757212344
142,Random,280.57649793549655,5.611529958709931,15,200,1600,1.5030883817973033
142,Gao matching,278.09098474598585,5.561819694919717,15,200,1600,1.4897731325677817
142,GC (Liu),278.27655775659105,5.565531155131821,15,200,1600,1.4907672736960238
142,Structured (Chen),278.2872112641148,5.5657442252822955,15,200,1600,1.490824346057758
142,Mussbah,293.7655997536718,5.875311995073435,7,168,692,2.1892309202628564
142,MJH weighted-count default,293.7655997536718,5.875311995073435,7,168,692,2.1892309202628564
142,MJH weighted-count strict,303.35423723261187,6.067084744652237,3,168,692,2.260688373653209
142,MJH weighted-power,293.7655997536718,5.875311995073435,7,168,692,2.1892309202628564
142,MJH beam-resource matching,303.9102836458191,6.078205672916382,3,168,692,2.264832201255608
142,TopAP (bisect),278.29970053608787,5.565994010721758,15,197,1576,1.51092449279874
142,Hybrid#3 (TopAP N=8 adaptive),291.98872800506035,5.839774560101207,8,168,1344,1.821893061595635
142,Hybrid#4 (TopAP+greedy),278.2792052495618,5.5655841049912365,15,184,1472,1.6042229357199953
143,Random,243.10363010394406,4.862072602078881,15,200,1600,1.3023408755568435
143,Gao matching,242.91097766959427,4.858219553391885,15,200,1600,1.3013088089442553
143,GC (Liu),242.8922840116699,4.857845680233398,15,200,1600,1.301208664348232
143,Structured (Chen),242.91042163240837,4.858208432648167,15,200,1600,1.3013058301736165
143,Mussbah,257.8248899008587,5.156497798017174,6,156,636,2.048071465610804
143,MJH weighted-count default,257.8248899008587,5.156497798017174,6,156,636,2.048071465610804
143,MJH weighted-count strict,264.23967196221486,5.2847934392442975,3,156,636,2.0990282685130666
143,MJH weighted-power,257.8248899008587,5.156497798017174,6,156,636,2.048071465610804
143,MJH beam-resource matching,262.27865995550826,5.245573199110165,5,156,636,2.0834506695613113
143,TopAP (bisect),242.82752546572488,4.856550509314498,15,195,1560,1.3302580714853682
143,Hybrid#3 (TopAP N=8 adaptive),253.97945319193985,5.079589063838797,8,169,1352,1.5766144732829541
143,Hybrid#4 (TopAP+greedy),242.92695074042285,4.858539014808457,15,179,1432,1.4345373795015377
144,Random,308.4180496108306,6.168360992216613,15,200,1600,1.6522395514865929
144,Gao matching,308.40863418276683,6.168172683655337,15,200,1600,1.652189111693394
144,GC (Liu),308.7191726325438,6.174383452650876,15,200,1600,1.653852710531485
144,Structured (Chen),308.70200606320344,6.174040121264069,15,200,1600,1.6537607467671616
144,Mussbah,333.7418760139469,6.674837520278938,6,160,659,2.590627271894641
144,MJH weighted-count default,333.7418760139469,6.674837520278938,6,160,659,2.590627271894641
144,MJH weighted-count strict,342.86206808797886,6.857241361759577,2,160,659,2.6614215593664268
144,MJH weighted-power,333.7418760139469,6.674837520278938,6,160,659,2.590627271894641
144,MJH beam-resource matching,343.2730230740397,6.865460461480795,3,160,659,2.6646115432159987
144,TopAP (bisect),308.716473412962,6.17432946825924,15,198,1584,1.6685873709375483
144,Hybrid#3 (TopAP N=8 adaptive),328.9181262630316,6.578362525260632,7,178,1424,1.9518432969816928
144,Hybrid#4 (TopAP+greedy),308.67999360539267,6.173599872107854,15,187,1496,1.7544450922487154
145,Random,290.6115193638779,5.812230387277558,15,200,1600,1.556847425163632
145,Gao matching,290.5347207270788,5.810694414541576,15,200,1600,1.5564360038950655
145,GC (Liu),290.8307850470324,5.816615700940648,15,200,1600,1.5580220627519596
145,Structured (Chen),290.856964395576,5.81713928791152,15,200,1600,1.5581623092620145
145,Mussbah,310.7725344052051,6.215450688104101,6,169,686,2.311407081145927
145,MJH weighted-count default,310.7725344052051,6.215450688104101,6,169,686,2.311407081145927
145,MJH weighted-count strict,313.2727245944306,6.265454491888612,4,169,686,2.3300025381693343
145,MJH weighted-power,310.7725344052051,6.215450688104101,6,169,686,2.311407081145927
145,MJH beam-resource matching,314.00758160828974,6.280151632165794,4,169,686,2.3354681231790093
145,TopAP (bisect),292.8236958681325,5.85647391736265,14,200,1600,1.568698370722139
145,Hybrid#3 (TopAP N=8 adaptive),305.4747982260835,6.10949596452167,8,183,1464,1.7694152525524947
145,Hybrid#4 (TopAP+greedy),290.8453053694681,5.816906107389363,15,195,1560,1.5933091369247288
146,Random,284.6057064456956,5.692114128913912,15,200,1600,1.5246734273876554
146,Gao matching,284.585671923273,5.69171343846546,15,200,1600,1.524566099588963
146,GC (Liu),284.57343371509165,5.6914686743018335,15,200,1600,1.5245005377594198
